personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean,ars_max,ars_med,ars_min,ars_sd,ars_n,year_first,year_last
1916,1379,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1917,768,,F,8,1995,2001,0,0,0,0,0,0,7,1995,2001
1918,768,,M,8,,,,,,,,,0,,
1919,801,,F,38,1995,1995,0,0,0,0,0,,1,1995,1995
1920,803,,F,38,1995,1996,0,0,0,0,0,0,2,1995,1996
1921,803,,F,38,1995,1995,0,0,0,0,0,,1,1995,1995
1922,803,,F,38,1995,1999,9,1.8,4,2,0,1.79,5,1995,1999
1923,803,,F,38,1995,1998,10,2.5,4,3,0,1.73,4,1995,1998
1924,803,,M,38,,,,,,,,,0,,
1925,1025,,M,8,,,,,,,,,0,,
1926,1025,,F,8,1995,2000,15,2.5,4,3,0,1.38,6,1995,2000
1927,1025,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1928,810,,F,139,1995,1995,0,0,0,0,0,,1,1995,1995
1929,810,,M,139,,,,,,,,,0,,
1930,760,,M,5,1995,2005,,0,0,0,0,0,3,2003,2005
1931,760,,M,5,1995,2005,,0,0,0,0,0,3,2003,2005
1932,760,,F,5,1995,2005,0,0,0,0,0,0,11,1995,2005
1933,788,,F,160,1995,1995,0,0,0,0,0,,1,1995,1995
1934,788,,F,160,1995,1995,0,0,0,0,0,,1,1995,1995
1935,737,,F,267,1995,1995,0,0,0,0,0,,1,1995,1995
1936,1410,,F,8,1995,1997,0,0,0,0,0,0,3,1995,1997
1937,1265,,M,8,,,,,,,,,0,,
1938,1337,,M,8,,,,,,,,,0,,
1939,1337,,M,8,,,,,,,,,0,,
1940,1337,,F,8,1995,1998,0,0,0,0,0,0,4,1995,1998
1941,1337,,M,8,,,,,,,,,0,,
1942,1297,,F,8,1995,2000,3,0.5,3,0,0,1.22,6,1995,2000
1943,1297,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1944,1297,,M,8,,,,,,,,,0,,
1945,1297,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1946,1297,,F,8,1995,1999,5,1,3,0,0,1.41,5,1995,1999
1947,1298,,F,8,1995,1998,9,2,3,2.5,0,1.41,4,1995,1998
1948,1298,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1949,1298,,F,8,1995,1997,3,1,3,0,0,1.73,3,1995,1997
1950,1298,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1951,1243,,M,8,,,,,,,,,0,,
1952,1243,,M,8,,,,,,,,,0,,
1953,1243,,M,8,,,,,,,,,0,,
1954,1276,,M,8,,,,,,,,,0,,
1955,1276,,M,8,,,,,,,,,0,,
1956,1276,,M,8,,,,,,,,,0,,
1957,1276,,M,8,,,,,,,,,0,,
1958,1290,,F,8,1995,2001,8,1.14,4,0,0,1.95,7,1995,2001
1959,1290,,F,8,1995,2001,15,2.14,3,3,0,1.46,7,1995,2001
1960,1269,,F,8,1995,2002,13,1.62,5,1,0,1.92,8,1995,2002
1961,1269,,M,8,,,,,,,,,0,,
1962,1269,,M,8,,,,,,,,,0,,
1963,1269,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1964,1404,,F,226,1995,1999,6,1.2,5,0,0,2.17,5,1995,1999
1965,1404,,F,226,1995,2002,21,2.62,4,3,0,1.69,8,1995,2002
1966,1404,,M,226,,,,,,,,,0,,
1967,1404,,F,226,1995,1995,0,0,0,0,0,,1,1995,1995
1968,1402,,M,226,,,,,,,,,0,,
1969,1402,,M,226,,,,,,,,,0,,
1970,1402,,M,226,,,,,,,,,0,,
1971,1613,,M,8,,,,,,,,,0,,
1972,1613,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1973,1613,,F,8,1995,1998,4,1,4,0,0,2,4,1995,1998
1974,1613,,M,8,,,,,,,,,0,,
1975,1614,,M,8,,,,,,,,,0,,
1976,1614,,M,8,,,,,,,,,0,,
1977,1614,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
1978,1614,,F,8,1995,1999,5,1,3,0,0,1.41,5,1995,1999
1979,933,,F,8,1995,1998,2,0.5,2,0,0,1,4,1995,1998
1980,933,,M,8,,,,,,,,,0,,
1981,933,,M,8,,,,,,,,,0,,
1982,1239,,F,359,1995,1997,3,0.67,2,0,0,1.15,3,1995,1997
1983,1239,,F,359,,,,,,,,,0,,
1984,1239,,M,359,,,,,,,,,0,,
1985,1656,,M,31,,,,,,,,,0,,
1986,1656,,F,31,1995,1995,0,0,0,0,0,,1,1995,1995
1987,1656,,F,31,1995,1995,0,0,0,0,0,,1,1995,1995
1988,935,,F,312,1995,1999,9,1.8,3,3,0,1.64,5,1995,1999
1989,935,,M,312,,,,,,,,,0,,
1990,935,,F,312,1995,1996,2,1,2,1,0,1.41,2,1995,1996
1991,1669,,F,8,1995,1996,0,0,0,0,0,0,2,1995,1996
1992,1669,,F,8,1995,1999,10,2,7,0,0,3.08,5,1995,1999
1993,1223,,F,344,1995,1995,0,0,0,0,0,,1,1995,1995
1994,1223,,F,344,1995,1995,0,0,0,0,0,,1,1995,1995
1995,1223,,M,344,,,,,,,,,0,,
1996,1369,,F,291,1995,1995,0,0,0,0,0,,1,1995,1995
1997,1643,,M,160,,,,,,,,,0,,
1998,1643,,F,160,1995,1995,0,0,0,0,0,,1,1995,1995
1999,1643,,F,160,1995,1996,3,1.5,3,1.5,0,2.12,2,1995,1996
2000,1569,,M,8,,,,,,,,,0,,
2001,1569,,F,8,1995,2001,15,2.14,5,2,0,1.57,7,1995,2001
2002,1247,,F,8,1995,1996,0,0,0,0,0,0,2,1995,1996
2003,1247,,M,8,,,,,,,,,0,,
2004,1352,,M,241,,,,,,,,,0,,
2005,1352,,M,241,,,,,,,,,0,,
2006,1352,,M,241,,,,,,,,,0,,
2007,1352,,F,241,1995,1995,0,0,0,0,0,,1,1995,1995
2008,1352,,F,241,1995,1996,0,0,0,0,0,0,2,1995,1996
2009,1580,,F,8,1995,1995,0,0,0,0,0,,1,1995,1995
2010,1580,,F,8,1995,1996,0,0,0,0,0,0,2,1995,1996
2011,1235,,M,8,,,,,,,,,0,,
2012,1336,,M,8,,,,,,,,,0,,
2013,1336,,M,8,,,,,,,,,0,,
2014,1336,,F,8,1995,2000,16,2.67,4,3,0,1.37,6,1995,2000
2015,1327,,M,8,,,,,,,,,0,,
2016,1327,,F,8,1995,1999,8,1.6,3,2,0,1.52,5,1995,1999
2017,1327,,F,8,1995,1999,18,3.6,8,4,0,2.97,5,1995,1999
2018,1578,,F,244,1995,1995,0,0,0,0,0,,1,1995,1995
2019,1578,,M,244,,,,,,,,,0,,
2020,1578,,F,244,1995,1995,0,0,0,0,0,,1,1995,1995
2021,1578,,F,244,1995,1995,0,0,0,0,0,,1,1995,1995
2022,1618,,F,38,1995,1996,0,0,0,0,0,0,2,1995,1996
2023,1618,,M,38,,,,,,,,,0,,
2024,1618,,F,38,1995,1995,0,0,0,0,0,,1,1995,1995
2025,1355,,M,8,,,,,,,,,0,,
2026,1355,,M,8,,,,,,,,,0,,
2027,1355,,M,8,,,,,,,,,0,,
2028,1047,,M,207,,,,,,,,,0,,
2029,1047,,M,207,,,,,,,,,0,,
2030,1047,,F,207,1995,1995,0,0,0,0,0,,1,1995,1995
2031,1047,,M,207,,,,,,,,,0,,
2032,1047,,F,207,1995,1995,0,0,0,0,0,,1,1995,1995
2033,1047,,M,207,,,,,,,,,0,,
2034,1454,,F,10,1995,2000,5,0.83,3,0,0,1.33,6,1995,2000
2035,1454,,M,10,1995,2003,,0,0,0,0,,1,2003,2003
2036,1454,,M,10,,,,,,,,,0,,
2037,1454,,F,10,1995,2001,12,1.71,5,1,0,1.98,7,1995,2001
2100,,,F,426,,,,,,,,,0,,
2101,,,M,427,,,,,,,,,0,,
2102,,,F,428,,,,,,,,,0,,
2103,,,M,429,,,,,,,,,0,,
2104,,,M,430,,,,,,,,,0,,
2105,,,M,431,,,,,,,,,0,,
2106,,,F,432,,,,,,,,,0,,
2107,,,F,433,,,,,,,,,0,,
2108,,,M,434,,,,,,,,,0,,
2109,,,M,435,,,,,,,,,0,,
2110,,,M,436,,,,,,,,,0,,
2111,,,M,437,,,,,,,,,0,,
2112,,,M,438,,,,,,,,,0,,
2113,,,M,439,,,,,,,,,0,,
2114,,,F,440,,,,,,,,,0,,
2115,,,F,441,,,,,,,,,0,,
2116,,,F,442,,,,,,,,,0,,
2117,,,F,8,,,,,,,,,0,,
2118,,,F,443,,,,,,,,,0,,
2119,773,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2120,773,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2121,773,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2122,773,,M,8,,,,,,,,,0,,
2123,773,,M,8,,,,,,,,,0,,
2124,771,,F,8,1996,1997,0,0,0,0,0,0,2,1996,1997
2125,771,,M,8,,,,,,,,,0,,
2126,771,,M,8,,,,,,,,,0,,
2127,625,,F,65,1996,1996,0,0,0,0,0,,1,1996,1996
2128,625,,M,65,,,,,,,,,0,,
2129,1201,,F,322,1996,1996,0,0,0,0,0,,1,1996,1996
2130,1201,,F,322,1996,1996,0,0,0,0,0,,1,1996,1996
2131,1201,,M,322,,,,,,,,,0,,
2132,1203,,F,324,1996,1996,0,0,0,0,0,,1,1996,1996
2133,1203,,M,324,,,,,,,,,0,,
2134,1203,,M,324,,,,,,,,,0,,
2135,1203,,F,324,1996,1996,0,0,0,0,0,,1,1996,1996
2136,1042,,M,8,,,,,,,,,0,,
2137,1042,,M,8,,,,,,,,,0,,
2138,1314,,M,8,,,,,,,,,0,,
2139,1314,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2140,1314,,F,8,1996,2000,0,0,0,0,0,0,5,1996,2000
2141,1314,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2142,919,,M,8,,,,,,,,,0,,
2143,919,,M,8,,,,,,,,,0,,
2144,919,,M,8,,,,,,,,,0,,
2145,919,,M,8,,,,,,,,,0,,
2146,919,,F,8,1996,1999,0,0,0,0,0,0,4,1996,1999
2147,1345,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2148,1345,,M,8,,,,,,,,,0,,
2149,1345,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2150,1345,,M,8,,,,,,,,,0,,
2151,1345,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2152,1345,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2153,1345,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2154,1323,,F,8,1996,2002,15,2.14,4,3,0,2.04,7,1996,2002
2155,1323,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2156,1323,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2157,1323,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2158,1367,,M,289,,,,,,,,,0,,
2159,1367,,F,289,1996,1996,0,0,0,0,0,,1,1996,1996
2160,1367,,M,289,,,,,,,,,0,,
2161,1367,,F,289,1996,1996,0,0,0,0,0,,1,1996,1996
2162,1357,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2163,1324,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2164,1324,,M,8,,,,,,,,,0,,
2165,1324,,F,8,1996,1997,0,0,0,0,0,0,2,1996,1997
2166,1324,,M,8,,,,,,,,,0,,
2167,1325,,M,8,,,,,,,,,0,,
2168,1325,,M,8,,,,,,,,,0,,
2169,1325,,M,8,,,,,,,,,0,,
2170,1350,,M,241,,,,,,,,,0,,
2171,1350,,F,241,1996,1996,0,0,0,0,0,,1,1996,1996
2172,1350,,M,241,,,,,,,,,0,,
2173,1350,,F,241,1996,1996,0,0,0,0,0,,1,1996,1996
2174,1377,,M,248,,,,,,,,,0,,
2175,1377,,F,248,1996,1997,0,0,0,0,0,0,2,1996,1997
2176,1377,,M,248,,,,,,,,,0,,
2177,1335,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2178,803,,F,38,1996,1996,0,0,0,0,0,,1,1996,1996
2179,803,,M,38,,,,,,,,,0,,
2180,803,,F,38,1996,1996,0,0,0,0,0,,1,1996,1996
2181,803,,F,38,1996,1996,0,0,0,0,0,,1,1996,1996
2182,90,,M,48,,,,,,,,,0,,
2183,810,,F,139,1996,1996,0,0,0,0,0,,1,1996,1996
2184,810,,M,139,,,,,,,,,0,,
2185,810,,F,139,1996,1996,0,0,0,0,0,,1,1996,1996
2186,758,,M,8,,,,,,,,,0,,
2187,788,,F,160,1996,2000,8,1.6,4,0,0,2.19,5,1996,2000
2188,788,,M,160,,,,,,,,,0,,
2189,788,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2190,1410,,M,8,,,,,,,,,0,,
2191,1265,,M,8,,,,,,,,,0,,
2192,1265,,M,8,,,,,,,,,0,,
2193,1265,,M,8,,,,,,,,,0,,
2194,1265,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2195,1265,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2196,1337,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2197,1337,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2198,1337,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2199,1297,,M,8,,,,,,,,,0,,
2200,1297,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2201,1297,,F,8,1996,1999,6,1.5,3,1.5,0,1.73,4,1996,1999
2202,1297,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2203,1297,,M,8,,,,,,,,,0,,
2204,1297,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2205,1297,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2206,1298,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2207,1298,,F,8,1996,2002,16,2.29,4,4,0,2.14,7,1996,2002
2208,1298,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2209,1298,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2210,1298,,M,8,,,,,,,,,0,,
2211,1298,,M,8,,,,,,,,,0,,
2212,1298,,M,8,,,,,,,,,0,,
2213,1243,,M,8,,,,,,,,,0,,
2214,1243,,M,8,,,,,,,,,0,,
2215,1276,,M,8,,,,,,,,,0,,
2216,1276,,M,8,,,,,,,,,0,,
2217,1276,,M,8,,,,,,,,,0,,
2218,1276,,M,8,,,,,,,,,0,,
2219,1276,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2220,1276,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2221,1276,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2222,1276,,M,8,,,,,,,,,0,,
2223,1404,,F,226,1996,1996,0,0,0,0,0,,1,1996,1996
2224,1404,,M,226,,,,,,,,,0,,
2225,1404,,M,226,,,,,,,,,0,,
2226,1404,,M,226,,,,,,,,,0,,
2227,1402,,F,226,1996,2000,0,0,0,0,0,0,5,1996,2000
2228,1402,,M,226,,,,,,,,,0,,
2229,1402,,F,226,1996,1996,0,0,0,0,0,,1,1996,1996
2230,1613,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2231,1613,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2232,1613,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2233,1613,,M,8,,,,,,,,,0,,
2234,1613,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2235,1613,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2236,1614,,M,8,,,,,,,,,0,,
2237,933,,M,8,,,,,,,,,0,,
2238,933,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2239,933,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2240,1239,,F,359,1996,1996,0,0,0,0,0,,1,1996,1996
2241,1239,,F,359,1996,1996,0,0,0,0,0,,1,1996,1996
2242,1239,,F,359,1996,1996,0,0,0,0,0,,1,1996,1996
2243,1239,,F,359,1996,1996,0,0,0,0,0,,1,1996,1996
2244,935,,M,312,,,,,,,,,0,,
2245,935,,M,312,,,,,,,,,0,,
2246,935,,M,312,,,,,,,,,0,,
2247,935,,M,312,,,,,,,,,0,,
2248,1669,,M,8,,,,,,,,,0,,
2249,1669,,M,8,,,,,,,,,0,,
2250,1669,,M,8,,,,,,,,,0,,
2251,1669,,M,8,,,,,,,,,0,,
2252,1942,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2253,1942,,M,8,,,,,,,,,0,,
2254,1942,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2255,1946,,M,8,,,,,,,,,0,,
2256,1946,,M,8,,,,,,,,,0,,
2257,1926,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2258,1926,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2259,1926,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2260,1983,,F,359,1996,1996,0,0,0,0,0,,1,1996,1996
2261,1983,,M,359,,,,,,,,,0,,
2262,1988,,F,312,1996,2002,6,0.86,3,0,0,1.46,7,1996,2002
2263,1988,,F,312,1996,1996,0,0,0,0,0,,1,1996,1996
2264,1988,,F,312,1996,2001,6,0.67,4,0,0,1.63,6,1996,2001
2265,1990,,M,312,,,,,,,,,0,,
2266,1990,,F,312,1996,1998,0,0,0,0,0,0,3,1996,1998
2267,1223,,F,344,1996,2000,6,1.2,3,1,0,1.3,5,1996,2000
2268,1223,,M,344,,,,,,,,,0,,
2269,1223,,M,344,,,,,,,,,0,,
2270,1643,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2271,1643,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2272,1643,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2273,1643,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2274,1513,,M,373,,,,,,,,,0,,
2275,1569,,F,8,1996,2000,6,1.2,4,0,0,1.79,5,1996,2000
2276,1569,,M,8,,,,,,,,,0,,
2277,1569,,M,8,,,,,,,,,0,,
2278,1569,,F,8,1996,2000,7,1.4,4,0,0,1.95,5,1996,2000
2279,1352,,F,241,1996,1996,0,0,0,0,0,,1,1996,1996
2280,1352,,F,241,1996,1996,0,0,0,0,0,,1,1996,1996
2281,1352,,M,241,,,,,,,,,0,,
2282,1235,,M,8,,,,,,,,,0,,
2283,1235,,M,8,,,,,,,,,0,,
2284,1235,,M,8,,,,,,,,,0,,
2285,1336,,M,8,,,,,,,,,0,,
2286,1336,,M,8,,,,,,,,,0,,
2287,1327,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2288,1327,,M,8,,,,,,,,,0,,
2289,1327,,M,8,,,,,,,,,0,,
2290,1327,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2291,2016,,M,8,,,,,,,,,0,,
2292,2016,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2293,2016,,M,8,,,,,,,,,0,,
2294,1875,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2295,1875,,M,8,,,,,,,,,0,,
2296,1875,,M,8,,,,,,,,,0,,
2297,1875,,M,8,,,,,,,,,0,,
2298,1876,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2299,1876,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2300,1876,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2301,1887,,M,8,,,,,,,,,0,,
2302,1887,,M,8,,,,,,,,,0,,
2303,1887,,M,8,,,,,,,,,0,,
2304,1883,,M,8,,,,,,,,,0,,
2305,1883,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2306,1883,,M,8,,,,,,,,,0,,
2307,1904,,M,8,,,,,,,,,0,,
2308,1904,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2309,1904,,M,8,,,,,,,,,0,,
2310,1905,,M,8,,,,,,,,,0,,
2311,1905,,M,8,,,,,,,,,0,,
2312,1905,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2313,1884,,F,8,1996,1999,2,0.5,2,0,0,1,4,1996,1999
2314,1884,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2315,1884,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2316,1884,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2317,1999,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2318,1999,,M,160,,,,,,,,,0,,
2319,1999,,F,160,1996,1996,0,0,0,0,0,,1,1996,1996
2320,1894,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2321,1894,,M,8,,,,,,,,,0,,
2322,1894,,M,8,,,,,,,,,0,,
2323,2001,,F,8,1996,1997,0,0,0,0,0,0,2,1996,1997
2324,2001,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2325,1237,,F,357,1996,1996,0,0,0,0,0,,1,1996,1996
2326,1237,,M,357,,,,,,,,,0,,
2327,1237,,F,357,1996,1996,0,0,0,0,0,,1,1996,1996
2328,1237,,F,357,1996,1996,0,0,0,0,0,,1,1996,1996
2329,1518,,M,8,,,,,,,,,0,,
2330,1518,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2331,1519,,M,378,,,,,,,,,0,,
2332,1519,,M,378,,,,,,,,,0,,
2333,2017,,M,8,,,,,,,,,0,,
2334,2017,,M,8,,,,,,,,,0,,
2335,2017,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2336,2017,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2337,1947,,M,8,,,,,,,,,0,,
2338,1947,,M,8,,,,,,,,,0,,
2339,1947,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2340,1923,,F,38,1996,1996,0,0,0,0,0,,1,1996,1996
2341,1923,,F,38,1996,1996,0,0,0,0,0,,1,1996,1996
2342,1923,,M,38,,,,,,,,,0,,
2343,1911,,M,8,,,,,,,,,0,,
2344,1949,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2345,1949,,M,8,,,,,,,,,0,,
2346,1949,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2347,1355,,M,8,,,,,,,,,0,,
2348,1355,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2349,1355,,M,8,1996,2003,,1,1,1,1,,1,2003,2003
2350,1355,,M,8,,,,,,,,,0,,
2351,1965,,F,226,1996,1996,0,0,0,0,0,,1,1996,1996
2352,1965,,M,226,,,,,,,,,0,,
2353,1965,,F,226,1996,1996,0,0,0,0,0,,1,1996,1996
2354,2014,,M,8,,,,,,,,,0,,
2355,2014,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2356,2014,,M,8,,,,,,,,,0,,
2357,1047,,F,207,1996,1996,0,0,0,0,0,,1,1996,1996
2358,1047,,M,207,,,,,,,,,0,,
2359,1047,,F,207,1996,1996,0,0,0,0,0,,1,1996,1996
2360,1458,,M,8,,,,,,,,,0,,
2361,1458,,F,8,1996,1996,0,0,0,0,0,,1,1996,1996
2362,1458,,M,8,,,,,,,,,0,,
2400,,,F,8,,,,,,,,,0,,
2401,,,F,444,,,,,,,,,0,,
2402,,,M,445,,,,,,,,,0,,
2403,,,M,446,,,,,,,,,0,,
2404,,,M,447,,,,,,,,,0,,
2405,,,M,448,,,,,,,,,0,,
2406,,,M,449,,,,,,,,,0,,
2407,,,M,450,,,,,,,,,0,,
2408,,,M,451,,,,,,,,,0,,
2409,,,M,452,,,,,,,,,0,,
2410,,,M,453,,,,,,,,,0,,
2411,,,F,454,,,,,,,,,0,,
2412,,,F,455,,,,,,,,,0,,
2413,,,M,456,,,,,,,,,0,,
2414,,,M,457,,,,,,,,,0,,
2415,,,M,458,,,,,,,,,0,,
2416,,,F,459,,,,,,,,,0,,
2417,,,M,460,,,,,,,,,0,,
2418,,,M,461,,,,,,,,,0,,
2419,,,F,8,,,,,,,,,0,,
2420,,,F,462,,,,,,,,,0,,
2421,,,M,463,,,,,,,,,0,,
2422,,,M,464,,,,,,,,,0,,
2423,,,M,465,,,,,,,,,0,,
2424,,,M,466,,,,,,,,,0,,
2425,,,F,467,,,,,,,,,0,,
2426,,,F,468,,,,,,,,,0,,
2427,,,M,469,,,,,,,,,0,,
2428,,,M,470,,,,,,,,,0,,
2429,,,F,471,,,,,,,,,0,,
2430,,,F,472,,,,,,,,,0,,
2431,,,F,473,,,,,,,,,0,,
2432,,,F,8,,,,,,,,,0,,
2433,,,F,8,,,,,,,,,0,,
2434,,,F,160,,,,,,,,,0,,
2435,,,F,474,,,,,,,,,0,,
2436,,,F,8,,,,,,,,,0,,
2437,,,F,475,,,,,,,,,0,,
2438,,,F,8,,,,,,,,,0,,
2439,,,F,476,,,,,,,,,0,,
2440,,,F,8,,,,,,,,,0,,
2441,,,F,477,,,,,,,,,0,,
2442,,,F,478,,,,,,,,,0,,
2443,,,F,479,,,,,,,,,0,,
2444,773,,M,8,,,,,,,,,0,,
2445,773,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2446,773,,M,8,,,,,,,,,0,,
2447,771,,M,8,,,,,,,,,0,,
2448,771,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2449,771,,M,8,,,,,,,,,0,,
2450,625,,M,65,,,,,,,,,0,,
2451,625,,F,65,1997,1997,0,0,0,0,0,,1,1997,1997
2452,1203,,F,324,1997,1997,0,0,0,0,0,,1,1997,1997
2453,1203,,F,324,,,,,,,,,0,,
2454,708,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2455,1314,,M,8,,,,,,,,,0,,
2456,1314,,M,8,,,,,,,,,0,,
2457,1314,,M,8,,,,,,,,,0,,
2458,919,,F,8,1997,2000,2,0.5,2,0,0,1,4,1997,2000
2459,919,,M,8,,,,,,,,,0,,
2460,1345,,F,8,1997,1998,0,0,0,0,0,0,2,1997,1998
2461,1345,,F,8,1997,2002,10,1.67,5,0.5,0,2.25,6,1997,2002
2462,1345,,M,8,,,,,,,,,0,,
2463,1323,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2464,1323,,M,8,,,,,,,,,0,,
2465,1323,,M,8,,,,,,,,,0,,
2466,1323,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2467,1324,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2468,1324,,M,8,,,,,,,,,0,,
2469,1324,,F,8,1997,1998,3,1.5,3,1.5,0,2.12,2,1997,1998
2470,1350,,M,241,,,,,,,,,0,,
2471,1350,,M,241,,,,,,,,,0,,
2472,1350,,M,241,1997,2004,,0,0,0,0,0,2,2003,2004
2473,1335,,M,8,,,,,,,,,0,,
2474,1335,,M,8,,,,,,,,,0,,
2475,1335,,F,8,1997,1999,3,1,3,0,0,1.73,3,1997,1999
2476,1379,,M,8,,,,,,,,,0,,
2477,1379,,M,8,,,,,,,,,0,,
2478,90,,F,48,1997,1997,0,0,0,0,0,,1,1997,1997
2479,788,,F,160,1997,1997,0,0,0,0,0,,1,1997,1997
2480,788,,F,160,1997,1997,0,0,0,0,0,,1,1997,1997
2481,737,,M,267,,,,,,,,,0,,
2482,1410,,F,8,1997,1999,7,2.33,4,3,0,2.08,3,1997,1999
2483,1410,,M,8,1997,2003,,0,0,0,0,,1,2003,2003
2484,1410,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2485,1265,,M,8,,,,,,,,,0,,
2486,1265,,F,8,1997,2003,19,2.71,7,3,0,2.43,7,1997,2003
2487,1337,,M,8,,,,,,,,,0,,
2488,1243,,F,8,1997,1997,0,0,0,0,0,,1,1997,1997
2489,1243,,F,8,1997,2002,9,1.5,4,1,0,1.76,6,1997,2002
2490,1243,,M,8,,,,,,,,,0,,
2491,1243,,M,8,,,,,,,,,0,,
2492,1244,,M,8,,,,,,,,,0,,
2493,1276,,M,8,,,,,,,,,0,,
2494,1276,,F,8,1997,2001,18,3.6,8,3,0,3.05,5,1997,2001
